seqname,source,feature,start,end,score,strand,frame,attribute,gene_id,gene_name,gene_biotype,start_norm,end_norm,length
22,ensembl,gene,10736171,10736283,.,-,.,"gene_id ""ENSG00000277248""; gene_version ""1""; gene_name ""U2""; gene_source ""ensembl""; gene_biotype ""snRNA"";",ENSG00000277248,U2,snRNA,0.0,0.0,112
22,ensembl_havana,gene,28883592,29057487,.,+,.,"gene_id ""ENSG00000183579""; gene_version ""15""; gene_name ""ZNRF3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000183579,ZNRF3,protein_coding,0.45333045392196564,0.45728671185686987,173895
22,havana,gene,28992721,29018620,.,+,.,"gene_id ""ENSG00000235786""; gene_version ""1""; gene_name ""ZNRF3-IT1""; gene_source ""havana""; gene_biotype ""sense_intronic"";",ENSG00000235786,ZNRF3-IT1,sense_intronic,0.45605654371213744,0.456316613896619,25899
22,havana,gene,29024999,29031476,.,-,.,"gene_id ""ENSG00000177993""; gene_version ""3""; gene_name ""ZNRF3-AS1""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000177993,ZNRF3-AS1,antisense_RNA,0.45686286216321065,0.4566374922607064,6477
22,ensembl_havana,gene,29058672,29061844,.,-,.,"gene_id ""ENSG00000100249""; gene_version ""4""; gene_name ""C22orf31""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100249,C22orf31,protein_coding,0.4577040283198185,0.45739546007033666,3172
22,ensembl_havana,gene,29073078,29168333,.,+,.,"gene_id ""ENSG00000183762""; gene_version ""12""; gene_name ""KREMEN1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000183762,KREMEN1,protein_coding,0.4580638964531031,0.4600533642484096,95255
22,havana,gene,29099041,29111683,.,-,.,"gene_id ""ENSG00000226772""; gene_version ""1""; gene_name ""AL021393.1""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000226772,AL021393.1,antisense_RNA,0.4587124634629926,0.45863941283851906,12642
22,ensembl,gene,29134014,29134120,.,+,.,"gene_id ""ENSG00000200871""; gene_version ""1""; gene_name ""RNU6-810P""; gene_source ""ensembl""; gene_biotype ""snRNA"";",ENSG00000200871,RNU6-810P,snRNA,0.45958610418389795,0.45919942745076464,106
22,ensembl,gene,29191697,29191808,.,-,.,"gene_id ""ENSG00000251952""; gene_version ""1""; gene_name ""RNU6-1219P""; gene_source ""ensembl""; gene_biotype ""snRNA"";",ENSG00000251952,RNU6-1219P,snRNA,0.4610270505626468,0.4606392867435054,111
22,ensembl_havana,gene,29205851,29259597,.,+,.,"gene_id ""ENSG00000186998""; gene_version ""15""; gene_name ""EMID1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000186998,EMID1,protein_coding,0.46138062362654453,0.4623312611852542,53746
22,ensembl_havana,gene,29259852,29268209,.,-,.,"gene_id ""ENSG00000100263""; gene_version ""13""; gene_name ""RHBDD3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100263,RHBDD3,protein_coding,0.4627295920470292,0.4625462117508672,8357
22,havana,gene,29260889,29262037,.,+,.,"gene_id ""ENSG00000237015""; gene_version ""1""; gene_name ""AL031186.1""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000237015,AL031186.1,antisense_RNA,0.46275549675716493,0.46239216218154955,1148
22,ensembl_havana,gene,29268009,29300525,.,+,.,"gene_id ""ENSG00000182944""; gene_version ""17""; gene_name ""EWSR1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000182944,EWSR1,protein_coding,0.462933357447779,0.4633528005198349,32516
22,ensembl_havana,gene,29306582,29312785,.,+,.,"gene_id ""ENSG00000185340""; gene_version ""15""; gene_name ""GAS2L1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000185340,GAS2L1,protein_coding,0.46389692773135444,0.46365880306679447,6203
22,ensembl_havana,gene,29312933,29319679,.,-,.,"gene_id ""ENSG00000100276""; gene_version ""9""; gene_name ""RASL10A""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100276,RASL10A,protein_coding,0.4640555784681648,0.4638308733407536,6746
22,havana,gene,29316744,29317220,.,-,.,"gene_id ""ENSG00000273216""; gene_version ""1""; gene_name ""AC002059.1""; gene_source ""havana""; gene_biotype ""sense_intronic"";",ENSG00000273216,AC002059.1,sense_intronic,0.4641507789024247,0.4637694981153887,476
22,ensembl_havana,gene,29327680,29423179,.,-,.,"gene_id ""ENSG00000100280""; gene_version ""16""; gene_name ""AP1B1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100280,AP1B1,protein_coding,0.46442396492946897,0.4664141737983647,95499
22,mirbase,gene,29333158,29333267,.,-,.,"gene_id ""ENSG00000280968""; gene_version ""1""; gene_name ""MIR3653""; gene_source ""mirbase""; gene_biotype ""miRNA"";",ENSG00000280968,MIR3653,miRNA,0.4645608077473319,0.46417002200372964,109
22,ensembl,gene,29333163,29333258,.,-,.,"gene_id ""ENSG00000239127""; gene_version ""1""; gene_name ""SNORD125""; gene_source ""ensembl""; gene_biotype ""snoRNA"";",ENSG00000239127,SNORD125,snoRNA,0.46456093264950227,0.46416979736890723,95
22,havana,gene,29419155,29423193,.,-,.,"gene_id ""ENSG00000242156""; gene_version ""1""; gene_name ""AC000041.1""; gene_source ""havana""; gene_biotype ""unprocessed_pseudogene"";",ENSG00000242156,AC000041.1,unprocessed_pseudogene,0.4667090501364806,0.46641452323031063,4038
22,havana,gene,29432944,29435005,.,+,.,"gene_id ""ENSG00000278292""; gene_version ""1""; gene_name ""RFPL4AP6""; gene_source ""havana""; gene_biotype ""unprocessed_pseudogene"";",ENSG00000278292,RFPL4AP6,unprocessed_pseudogene,0.4670535053419409,0.4667093439549996,2061
22,ensembl_havana,gene,29436534,29478175,.,-,.,"gene_id ""ENSG00000225465""; gene_version ""8""; gene_name ""RFPL1S""; gene_source ""ensembl_havana""; gene_biotype ""antisense_RNA"";",ENSG00000225465,RFPL1S,antisense_RNA,0.4671431851002702,0.46778684231978285,41641
22,havana,gene,29437583,29437733,.,+,.,"gene_id ""ENSG00000274457""; gene_version ""1""; gene_name ""AC000041.2""; gene_source ""havana""; gene_biotype ""unprocessed_pseudogene"";",ENSG00000274457,AC000041.2,unprocessed_pseudogene,0.4671693895756149,0.4667774332656118,150
22,ensembl_havana,gene,29438583,29442455,.,+,.,"gene_id ""ENSG00000128250""; gene_version ""5""; gene_name ""RFPL1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000128250,RFPL1,protein_coding,0.4671943700096899,0.46689529166909816,3872
22,havana,gene,29480220,29481113,.,-,.,"gene_id ""ENSG00000282816""; gene_version ""1""; gene_name ""AC000035.1""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000282816,AC000035.1,antisense_RNA,0.46823448034327114,0.4678601731095844,893
22,ensembl_havana,gene,29480230,29491390,.,+,.,"gene_id ""ENSG00000100285""; gene_version ""9""; gene_name ""NEFH""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100285,NEFH,protein_coding,0.4682347301476119,0.4681166811173416,11160
22,ensembl_havana,gene,29505879,29555216,.,-,.,"gene_id ""ENSG00000100296""; gene_version ""13""; gene_name ""THOC5""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100296,THOC5,protein_coding,0.46887545330120184,0.4697097413589598,49337
22,havana,gene,29513889,29535390,.,-,.,"gene_id ""ENSG00000234208""; gene_version ""1""; gene_name ""AC005529.1""; gene_source ""havana""; gene_biotype ""sense_intronic"";",ENSG00000234208,AC005529.1,sense_intronic,0.46907554657814265,0.4692148958046352,21501
22,ensembl_havana,gene,29554808,29581337,.,-,.,"gene_id ""ENSG00000184117""; gene_version ""11""; gene_name ""NIPSNAP1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000184117,NIPSNAP1,protein_coding,0.47009772096005803,0.47036170649184156,26529
22,ensembl_havana,gene,29603556,29698598,.,+,.,"gene_id ""ENSG00000186575""; gene_version ""17""; gene_name ""NF2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000186575,NF2,protein_coding,0.47131546716034667,0.4732884735929037,95042
22,havana,gene,29608900,29609501,.,+,.,"gene_id ""ENSG00000233010""; gene_version ""1""; gene_name ""RPEP4""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000233010,RPEP4,processed_pseudogene,0.47144896260004354,0.4710646637294083,601
22,havana,gene,29705256,29719859,.,-,.,"gene_id ""ENSG00000232396""; gene_version ""2""; gene_name ""AC004882.1""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000232396,AC004882.1,antisense_RNA,0.4738559773057753,0.4738191359216889,14603
22,havana,gene,29711820,29719714,.,-,.,"gene_id ""ENSG00000239446""; gene_version ""1""; gene_name ""AC004882.2""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000239446,AC004882.2,antisense_RNA,0.4740199488750436,0.4738155168051058,7894
22,ensembl_havana,gene,29720084,29731839,.,+,.,"gene_id ""ENSG00000100314""; gene_version ""3""; gene_name ""CABP7""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100314,CABP7,protein_coding,0.47422638718223953,0.4741181498297293,11755
22,ensembl_havana,gene,29730956,29767011,.,-,.,"gene_id ""ENSG00000100319""; gene_version ""12""; gene_name ""ZMAT5""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100319,ZMAT5,protein_coding,0.47449797446150305,0.47499602271567226,36055
22,ensembl,gene,29758758,29758859,.,+,.,"gene_id ""ENSG00000200976""; gene_version ""1""; gene_name ""Y_RNA""; gene_source ""ensembl""; gene_biotype ""misc_RNA"";",ENSG00000200976,Y_RNA,misc_RNA,0.47519248048965645,0.4747925534854264,101
22,ensembl_havana,gene,29767369,29770413,.,+,.,"gene_id ""ENSG00000184076""; gene_version ""13""; gene_name ""UQCR10""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000184076,UQCR10,protein_coding,0.4754075870074764,0.47508093467853985,3044
22,ensembl_havana,gene,29788608,29838304,.,-,.,"gene_id ""ENSG00000100325""; gene_version ""14""; gene_name ""ASCC2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100325,ASCC2,protein_coding,0.47593814644679555,0.47677545498160917,49696
22,ensembl_havana,gene,29883155,30030866,.,+,.,"gene_id ""ENSG00000100330""; gene_version ""15""; gene_name ""MTMR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100330,MTMR3,protein_coding,0.4782999715472856,0.48158169172285076,147711
22,ensembl,gene,29899587,29899693,.,-,.,"gene_id ""ENSG00000207455""; gene_version ""1""; gene_name ""RNU6-331P""; gene_source ""ensembl""; gene_biotype ""snRNA"";",ENSG00000207455,RNU6-331P,snRNA,0.4787104500400062,0.4783076891052061,106
22,havana,gene,29978950,30028236,.,-,.,"gene_id ""ENSG00000279159""; gene_version ""1""; gene_name ""AC003681.1""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000279159,AC003681.1,antisense_RNA,0.48069297222950125,0.48151604843586027,49286
22,mirbase,gene,30007049,30007113,.,+,.,"gene_id ""ENSG00000275818""; gene_version ""1""; gene_name ""MIR6818""; gene_source ""mirbase""; gene_biotype ""miRNA"";",ENSG00000275818,MIR6818,miRNA,0.481394897446575,0.4809888305076852,64
22,havana,gene,30008742,30080480,.,-,.,"gene_id ""ENSG00000227117""; gene_version ""6""; gene_name ""HORMAD2-AS1""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000227117,HORMAD2-AS1,antisense_RNA,0.48143718932146395,0.48282002862047313,71738
22,havana,gene,30046276,30047193,.,-,.,"gene_id ""ENSG00000227201""; gene_version ""2""; gene_name ""CNN2P1""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000227201,CNN2P1,processed_pseudogene,0.4823748049340354,0.4819892042501108,917
22,ensembl_havana,gene,30080174,30177075,.,+,.,"gene_id ""ENSG00000176635""; gene_version ""17""; gene_name ""HORMAD2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000176635,HORMAD2,protein_coding,0.48322159168831014,0.48523098425045325,96901
22,havana,gene,30105094,30105408,.,-,.,"gene_id ""ENSG00000226573""; gene_version ""1""; gene_name ""AC003071.2""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000226573,AC003071.2,processed_pseudogene,0.4838441041054594,0.4834422171596744,314
22,havana,gene,30136673,30137681,.,-,.,"gene_id ""ENSG00000225971""; gene_version ""1""; gene_name ""AC003071.1""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000225971,AC003071.1,processed_pseudogene,0.48463296123311417,0.4842477326733795,1008
22,havana,gene,30184644,30207109,.,-,.,"gene_id ""ENSG00000225676""; gene_version ""1""; gene_name ""AC002378.1""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000225676,AC002378.1,antisense_RNA,0.4858312976361265,0.48598061561223,22465
22,havana,gene,30239194,30240538,.,+,.,"gene_id ""ENSG00000232530""; gene_version ""1""; gene_name ""LIF-AS1""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000232530,LIF-AS1,antisense_RNA,0.48719398031491834,0.4868149842209013,1344
22,ensembl_havana,gene,30240447,30246851,.,-,.,"gene_id ""ENSG00000128342""; gene_version ""4""; gene_name ""LIF""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000128342,LIF,protein_coding,0.48722528079881433,0.4869725530691032,6404
22,havana,gene,30246205,30246998,.,+,.,"gene_id ""ENSG00000268812""; gene_version ""3""; gene_name ""AC004264.1""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000268812,AC004264.1,antisense_RNA,0.48736911813821826,0.4869762221045358,793
22,ensembl_havana,gene,30262829,30266840,.,-,.,"gene_id ""ENSG00000099985""; gene_version ""3""; gene_name ""OSM""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000099985,OSM,protein_coding,0.4877843928742812,0.48747146700965577,4011
22,havana,gene,30275215,30276951,.,-,.,"gene_id ""ENSG00000279699""; gene_version ""1""; gene_name ""AC004264.2""; gene_source ""havana""; gene_biotype ""TEC"";",ENSG00000279699,AC004264.2,TEC,0.4880938005307343,0.4877238317529109,1736
22,ensembl_havana,gene,30285117,30289627,.,-,.,"gene_id ""ENSG00000239282""; gene_version ""7""; gene_name ""CASTOR1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000239282,CASTOR1,protein_coding,0.4883411567889451,0.48804021742055026,4510
22,havana,gene,30285238,30299482,.,-,.,"gene_id ""ENSG00000248751""; gene_version ""6""; gene_name ""AC004997.1""; gene_source ""havana""; gene_biotype ""protein_coding"";",ENSG00000248751,AC004997.1,protein_coding,0.4883441794214681,0.48828619255107936,14244
22,ensembl_havana,gene,30291990,30327046,.,-,.,"gene_id ""ENSG00000099992""; gene_version ""15""; gene_name ""TBC1D10A""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000099992,TBC1D10A,protein_coding,0.4885128473123426,0.4889741741338194,35056
22,ensembl_havana,gene,30331988,30356947,.,-,.,"gene_id ""ENSG00000099995""; gene_version ""18""; gene_name ""SF3A1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000099995,SF3A1,protein_coding,0.48951201471447486,0.4897204858921095,24959
22,ensembl_havana,gene,30356635,30378658,.,+,.,"gene_id ""ENSG00000187860""; gene_version ""10""; gene_name ""CCDC157""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000187860,CCDC157,protein_coding,0.4901277074731217,0.49026237996201477,22023
22,ensembl_havana,gene,30368811,30421771,.,-,.,"gene_id ""ENSG00000099999""; gene_version ""14""; gene_name ""RNF215""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000099999,RNF215,protein_coding,0.490431869238419,0.4913384556395895,52960
22,ensembl_havana,gene,30396857,30425317,.,+,.,"gene_id ""ENSG00000100003""; gene_version ""17""; gene_name ""SEC14L2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100003,SEC14L2,protein_coding,0.49113247049248676,0.4914269617596155,28460
22,havana,gene,30409255,30428990,.,+,.,"gene_id ""ENSG00000249590""; gene_version ""7""; gene_name ""AC004832.3""; gene_source ""havana""; gene_biotype ""protein_coding"";",ENSG00000249590,AC004832.3,protein_coding,0.49144217791414874,0.4915186377265798,19735
22,havana,gene,30420512,30420912,.,+,.,"gene_id ""ENSG00000273350""; gene_version ""1""; gene_name ""AC004832.5""; gene_source ""havana""; gene_biotype ""sense_intronic"";",ENSG00000273350,AC004832.5,sense_intronic,0.4917233826605311,0.49131701549376255,400
22,ensembl,gene,30421045,30421148,.,+,.,"gene_id ""ENSG00000222915""; gene_version ""1""; gene_name ""RNU6-564P""; gene_source ""ensembl""; gene_biotype ""snRNA"";",ENSG00000222915,RNU6-564P,snRNA,0.4917366972318931,0.49132290591799443,103
22,havana,gene,30421206,30421536,.,-,.,"gene_id ""ENSG00000272689""; gene_version ""1""; gene_name ""AC004832.4""; gene_source ""havana""; gene_biotype ""sense_intronic"";",ENSG00000272689,AC004832.4,sense_intronic,0.4917407190817792,0.49133259017478237,330
22,ensembl_havana,gene,30425530,30429053,.,+,.,"gene_id ""ENSG00000242114""; gene_version ""5""; gene_name ""MTFP1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000242114,MTFP1,protein_coding,0.4918487344787195,0.4915202101703366,3523
22,ensembl_havana,gene,30435544,30436247,.,+,.,"gene_id ""ENSG00000273428""; gene_version ""3""; gene_name ""AC004832.6""; gene_source ""ensembl_havana""; gene_biotype ""lincRNA"";",ENSG00000273428,AC004832.6,lincRNA,0.4920988885455467,0.4916997682717091,703
22,havana,gene,30439837,30440318,.,+,.,"gene_id ""ENSG00000230137""; gene_version ""1""; gene_name ""AC004832.2""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000230137,AC004832.2,processed_pseudogene,0.4922061295490307,0.4918013780897085,481
22,ensembl_havana,gene,30447959,30472049,.,-,.,"gene_id ""ENSG00000100012""; gene_version ""11""; gene_name ""SEC14L3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100012,SEC14L3,protein_coding,0.49240902063458797,0.49259336559522016,24090
22,havana,gene,30475364,30492804,.,+,.,"gene_id ""ENSG00000181123""; gene_version ""8""; gene_name ""AC004832.1""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000181123,AC004832.1,antisense_RNA,0.49309360943041364,0.4931113984551015,17440
22,havana,gene,30481311,30481911,.,-,.,"gene_id ""ENSG00000214161""; gene_version ""3""; gene_name ""SDC4P""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000214161,SDC4P,processed_pseudogene,0.4932421680718577,0.49283951544172216,600
22,ensembl_havana,gene,30488913,30505711,.,-,.,"gene_id ""ENSG00000133488""; gene_version ""14""; gene_name ""SEC14L4""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000133488,SEC14L4,protein_coding,0.4934320693316959,0.49343354974984915,16798
22,ensembl_havana,gene,30522799,30546682,.,-,.,"gene_id ""ENSG00000214491""; gene_version ""8""; gene_name ""SEC14L6""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000214491,SEC14L6,protein_coding,0.4942785563207618,0.4944561623396925,23883
22,havana,gene,30542536,30544305,.,+,.,"gene_id ""ENSG00000225774""; gene_version ""2""; gene_name ""SIRPAP1""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000225774,SIRPAP1,processed_pseudogene,0.49477159514810026,0.49439683378715393,1769
22,ensembl_havana,gene,30554635,30574587,.,-,.,"gene_id ""ENSG00000128242""; gene_version ""12""; gene_name ""GAL3ST1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000128242,GAL3ST1,protein_coding,0.4950738334199738,0.495152655086259,19952
22,ensembl_havana,gene,30576625,30607083,.,-,.,"gene_id ""ENSG00000100029""; gene_version ""17""; gene_name ""PES1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100029,PES1,protein_coding,0.49562315316528327,0.49596373655167475,30458
22,havana,gene,30598309,30606687,.,+,.,"gene_id ""ENSG00000223831""; gene_version ""1""; gene_name ""AC005006.1""; gene_source ""havana""; gene_biotype ""sense_intronic"";",ENSG00000223831,AC005006.1,sense_intronic,0.4961648288977658,0.49595385261948916,8378
22,ensembl_havana,gene,30606838,30627278,.,+,.,"gene_id ""ENSG00000185339""; gene_version ""8""; gene_name ""TCN2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000185339,TCN2,protein_coding,0.4963778870199916,0.49646779213371783,20440
22,ensembl_havana,gene,30635652,30669016,.,+,.,"gene_id ""ENSG00000100036""; gene_version ""12""; gene_name ""SLC35E4""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100036,SLC35E4,protein_coding,0.49709767324742893,0.49750954860231467,33364
22,ensembl_havana,gene,30652051,30667890,.,-,.,"gene_id ""ENSG00000167065""; gene_version ""13""; gene_name ""DUSP18""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000167065,DUSP18,protein_coding,0.49750732738582504,0.49748144429008984,15839
22,havana,gene,30653877,30654814,.,-,.,"gene_id ""ENSG00000250318""; gene_version ""1""; gene_name ""AC003072.1""; gene_source ""havana""; gene_biotype ""unprocessed_pseudogene"";",ENSG00000250318,AC003072.1,unprocessed_pseudogene,0.49755294165844605,0.49715507485256594,937
22,ensembl_havana,gene,30693782,30907824,.,+,.,"gene_id ""ENSG00000184792""; gene_version ""15""; gene_name ""OSBP2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000184792,OSBP2,protein_coding,0.4985497858802093,0.5034700588987513,214042
22,mirbase,gene,30731557,30731641,.,+,.,"gene_id ""ENSG00000264661""; gene_version ""3""; gene_name ""MIR3200""; gene_source ""mirbase""; gene_biotype ""miRNA"";",ENSG00000264661,MIR3200,miRNA,0.49949342177739287,0.4990726325748547,84
22,havana,gene,30902219,30902781,.,+,.,"gene_id ""ENSG00000237977""; gene_version ""1""; gene_name ""EIF4HP2""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000237977,EIF4HP2,processed_pseudogene,0.5037566326175024,0.5033441885199326,562
22,havana,gene,30922308,30932449,.,+,.,"gene_id ""ENSG00000235989""; gene_version ""3""; gene_name ""MORC2-AS1""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000235989,MORC2-AS1,antisense_RNA,0.5042584645576352,0.504084684732265,10141
22,ensembl_havana,gene,30925130,30968298,.,-,.,"gene_id ""ENSG00000133422""; gene_version ""12""; gene_name ""MORC2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000133422,MORC2,protein_coding,0.5043289593425949,0.5049794551487374,43168
22,ensembl_havana,gene,30970677,30979395,.,+,.,"gene_id ""ENSG00000253352""; gene_version ""8""; gene_name ""TUG1""; gene_source ""ensembl_havana""; gene_biotype ""antisense_RNA"";",ENSG00000253352,TUG1,antisense_RNA,0.5054667431734094,0.5052564298847578,8718
22,ensembl,gene,30971005,30971149,.,+,.,"gene_id ""ENSG00000276664""; gene_version ""1""; gene_name ""TUG1_1""; gene_source ""ensembl""; gene_biotype ""misc_RNA"";",ENSG00000276664,TUG1_1,misc_RNA,0.505474936755786,0.5050506144685891,144
22,ensembl,gene,30971296,30971382,.,+,.,"gene_id ""ENSG00000276057""; gene_version ""1""; gene_name ""TUG1_2""; gene_source ""ensembl""; gene_biotype ""misc_RNA"";",ENSG00000276057,TUG1_2,misc_RNA,0.5054822060621018,0.5050564300145468,86
22,ensembl,gene,30972857,30973093,.,+,.,"gene_id ""ENSG00000276965""; gene_version ""1""; gene_name ""TUG1_3""; gene_source ""ensembl""; gene_biotype ""misc_RNA"";",ENSG00000276965,TUG1_3,misc_RNA,0.505521200519693,0.5050991355902278,236
22,ensembl,gene,30973417,30973597,.,+,.,"gene_id ""ENSG00000275307""; gene_version ""1""; gene_name ""TUG1_4""; gene_source ""ensembl""; gene_biotype ""misc_RNA"";",ENSG00000275307,TUG1_4,misc_RNA,0.505535189562775,0.5051117151402822,180
22,havana,gene,30976515,30978848,.,-,.,"gene_id ""ENSG00000269987""; gene_version ""1""; gene_name ""AC004542.2""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000269987,AC004542.2,lincRNA,0.5056125789475393,0.5052427770794408,2333
22,havana,gene,30977516,30977858,.,-,.,"gene_id ""ENSG00000269972""; gene_version ""1""; gene_name ""AC004542.1""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000269972,AC004542.1,lincRNA,0.5056375843620484,0.5052180672489767,342
22,havana,gene,31051630,31068327,.,+,.,"gene_id ""ENSG00000278920""; gene_version ""1""; gene_name ""AC005005.4""; gene_source ""havana""; gene_biotype ""sense_overlapping"";",ENSG00000278920,AC005005.4,sense_overlapping,0.5074889842530838,0.5074761214431759,16697
22,ensembl,gene,31059989,31060285,.,+,.,"gene_id ""ENSG00000240186""; gene_version ""3""; gene_name ""RN7SL633P""; gene_source ""ensembl""; gene_biotype ""misc_RNA"";",ENSG00000240186,RN7SL633P,misc_RNA,0.5076977957015167,0.5072753977496482,296
22,ensembl_havana,gene,31064105,31104757,.,+,.,"gene_id ""ENSG00000183963""; gene_version ""18""; gene_name ""SMTN""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000183963,SMTN,protein_coding,0.5078006151681695,0.5083853932854056,40652
22,ensembl_havana,gene,31082156,31083565,.,-,.,"gene_id ""ENSG00000273387""; gene_version ""1""; gene_name ""AC005005.3""; gene_source ""ensembl_havana""; gene_biotype ""antisense_RNA"";",ENSG00000273387,AC005005.3,antisense_RNA,0.5082515369836575,0.5078564531569254,1409
22,ensembl_havana,gene,31104772,31120069,.,-,.,"gene_id ""ENSG00000198832""; gene_version ""10""; gene_name ""SELENOM""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000198832,SELENOM,protein_coding,0.508816494480698,0.5087675719965837,15297
22,havana,gene,31113017,31113396,.,+,.,"gene_id ""ENSG00000235573""; gene_version ""2""; gene_name ""AC005005.2""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000235573,AC005005.2,processed_pseudogene,0.5090224581596464,0.5086010177554858,379
22,ensembl_havana,gene,31122731,31134696,.,+,.,"gene_id ""ENSG00000185133""; gene_version ""13""; gene_name ""INPP5J""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000185133,INPP5J,protein_coding,0.5092651180962511,0.5091326535018348,11965
22,ensembl_havana,gene,31134809,31140607,.,-,.,"gene_id ""ENSG00000100078""; gene_version ""3""; gene_name ""PLA2G3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100078,PLA2G3,protein_coding,0.5095668317790091,0.5092801886613028,5798
22,havana,gene,31155966,31156647,.,-,.,"gene_id ""ENSG00000214125""; gene_version ""2""; gene_name ""AC005005.1""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000214125,AC005005.1,processed_pseudogene,0.510095342822734,0.5096805378336707,681
